codigNomeMateria;codigoTurma;ano;semestre;professor;cargahoraria;horario;vagasOfertadas;vagasOcupadas;local;salaSeparada;predio;lotacao;horarioSeparado;percDisciplina;percOcupacaoReal;percOcupacaoTotal
CIC0124 - REDES DE COMPUTADORES; 02;2022;2;LUCAS RODRIGUES COSTA;60h;35N34;50;24;PAT AT 037
CIC0124 - REDES DE COMPUTADORES; 03;2022;2;MARCOS FAGUNDES CAETANO;60h;35M12;50;38;PAT AT 045
CIC0130 - INTRODUÇÃO AOS SISTEMAS EMBARCADOS; 01;2022;2;PEDRO DE AZEVEDO BERGER;60h;35N34;20;20;PJC BT 069
CIC0133 - PROGRAMACAO FUNCIONAL; 01;2022;2;VANDER RAMOS ALVES;60h;24M34;21;17;PJC BT 147
CIC0135 - INTRODUCAO A INTELIGENCIA ARTIFICIAL; 01;2022;2;LI WEIGANG;60h;24T23;50;47;PJC BT 036
CIC0142 - INFORMATICA E SOCIEDADE; 01;2022;2;JORGE HENRIQUE CABRAL FERNANDES;30h;4N12;17;16;PJC BT 108
CIC0142 - INFORMATICA E SOCIEDADE; 02;2022;2;JORGE HENRIQUE CABRAL FERNANDES;30h;6M34;50;36;PJC BT 021
CIC0143 - ESTUDOS EM SISTEMAS DE INFORMACAO; 01;2022;2;VINICIUS RUELA PEREIRA BORGES;60h;6N1234;2;2;LINF02
CIC0152 - INTRODUCAO A MICROINFORMATICA; 01;2022;2;ALINE BARROS DE SOUSA;60h;35M5 35T1;50;40;PJC BT 012
CIC0155 - TEORIA E PRATICA PEDAGOGICA EM INFORMATICA 1; 01;2022;2;MARIA DE FATIMA RAMOS BRANDAO;90h;2M5 2T1 4N34 6N12;40;6;PAT AT 100
CIC0156 - TEORIA E PRATICA PEDAGOGICA EM INFORMATICA 2; 01;2022;2;LETICIA LOPES LEITE;60h;24M5 24T1 6N12;40;0;PAT AT 053
CIC0156 - TEORIA E PRATICA PEDAGOGICA EM INFORMATICA 2; 01;2022;2;MARIA DE FATIMA RAMOS BRANDAO;30h;24M5 24T1 6N12;40;0;PAT AT 053
CIC0157 - PROJETO DE LICENCIATURA; 01;2022;2;JAN MENDONCA CORREA;150h;2M12 3M12 4M12 5M12 6M12;5;0;Local à definir.
CIC0158 - INFORMATICA APLICADA A EDUCACAO; 01;2022;2;GERMANA MENEZES DA NOBREGA;60h;24N12;50;29;PAT AT 044
CIC0161 - AUTÔMATOS E COMPUTABILIDADE; 01;2022;2;JORGE CARLOS LUCERO;90h;245T45;50;32;PAT AT 029
CIC0169 - PROGRAMAÇÃO COMPETITIVA; 01;2022;2;VINICIUS RUELA PEREIRA BORGES;60h;24T45;30;29;PJC BT 116
CIC0176 - INTRODUCAO AO PROCESSAMENTO DE IMAGENS; 01;2022;2;BRUNO LUIGGI MACCHIAVELLO ESPINOZA;60h;24T45;40;30;PJC BT 101
CIC0177 - ARQUITETURA DE PROCESSADORES DIGITAIS; 01;2022;2;WILSON HENRIQUE VENEZIANO;60h;35N12;30;19;PJC BT 101
CIC0182 - LÓGICA COMPUTACIONAL 1; 01;2022;2;MAURICIO AYALA RINCON;60h;24T45;45;10;PJC BT 076
CIC0182 - LÓGICA COMPUTACIONAL 1; 02;2022;2;FLAVIO LEONARDO CAVALCANTI DE MOURA;60h;24N12;40;27;PJC BT 116
CIC0188 - INTRODUÇÃO À ENGENHARIA DE COMPUTAÇÃO; 01;2022;2;JOAO JOSE COSTA GONDIM;30h;6M34;60;52;ICC BT 006
CIC0189 - PROJETO E ANÁLISE DE ALGORITMOS; 01;2022;2;JAN MENDONCA CORREA;60h;24T23;50;46;PAT AT 036
CIC0189 - PROJETO E ANÁLISE DE ALGORITMOS; 02;2022;2;FLAVIO LEONARDO CAVALCANTI DE MOURA;60h;35N12;50;30;PAT AT 045
CIC0191 - INTRODUÇÃO AO DESENVOLVIMENTO DE JOGOS; 01;2022;2;CARLA DENISE CASTANHO;60h;46T23;30;18;ICC ANF.14
CIC0193 - FUNDAMENTOS DE SISTEMAS INTELIGENTES; 01;2022;2;DIBIO LEANDRO BORGES;60h;35T23;40;16;BSA N AT 29/41
CIC0196 - PROCESSAMENTO DE SINAIS MULTIMÍDIA; 01;2022;2;RICARDO LOPES DE QUEIROZ;60h;35T23;20;3;PAT AT 125
CIC0197 - TECNICAS DE PROGRAMAÇÃO 1; 01;2022;2;FERNANDO ANTONIO DE ARAUJO CHACON DE ALBUQUERQUE;60h;35M34;40;29;PAT AT 085
CIC0197 - TECNICAS DE PROGRAMAÇÃO 1; 02;2022;2;ROBERTA BARBOSA OLIVEIRA;60h;35M34;50;42;PAT AT 045
CIC0197 - TECNICAS DE PROGRAMAÇÃO 1; 03;2022;2;FERNANDO ANTONIO DE ARAUJO CHACON DE ALBUQUERQUE;60h;35N34;40;12;PAT AT 045
CIC0198 - TECNICAS DE PROGRAMAÇÃO 2; 01;2022;2;RODRIGO BONIFACIO DE ALMEIDA;60h;35M12;50;35;PAT AT 052
CIC0199 - TEORIA E APLICAÇÃO DE GRAFOS; 01;2022;2;DIBIO LEANDRO BORGES;60h;35M34;40;33;PAT AT 156
CIC0200 - METODOLOGIA CIENTÍFICA; 01;2022;2;RICARDO LOPES DE QUEIROZ;30h;6M34;40;37;PAT AT 061
CIC0201 - SEGURANÇA COMPUTACIONAL; 01;2022;2;JOAO JOSE COSTA GONDIM;60h;24M34;50;29;PAT AT 037
CIC0201 - SEGURANÇA COMPUTACIONAL; 02;2022;2;JOAO JOSE COSTA GONDIM;60h;24N12;50;25;PAT AT 052
CIC0202 - PROGRAMAÇÃO CONCORRENTE; 01;2022;2;EDUARDO ADILIO PELINSON ALCHIERI;60h;35M34;35;30;LINF 5
CIC0203 - COMPUTAÇÃO EXPERIMENTAL; 01;2022;2;JORGE HENRIQUE CABRAL FERNANDES;60h;46T23;50;25;PAT AT 029
CIC0204 - COMPILADORES; 01;2022;2;GERMANA MENEZES DA NOBREGA;60h;24T45;40;24;PJC BT 068
CIC0205 - FUNDAMENTOS DE SISTEMAS OPERACIONAIS; 01;2022;2;ALETEIA PATRICIA FAVACHO DE ARAUJO VON PAUMGARTTEN;60h;24M12;40;29;PJC BT 077
CIC0206 - MÉTODOS DE PESQUISA NA LICENCIATURA EM COMPUTAÇÃO; 01;2022;2;LIVIA SANTOS BRISOLLA;30h;2N34;35;31;PJC BT 069
CIC0207 - PROJETO INTERDISCIPLINAR DE LICENCIATURA EM COMPUTAÇÃO; 01;2022;2;LETICIA LOPES LEITE;60h;7M12 6N12;50;17;PAT AT 029
CIC0208 - PRODUÇÃO DE MATERIAL DIDÁTICO; 01;2022;2;LIVIA SANTOS BRISOLLA;75h;35M5 3T1 5T12;50;18;PJC BT 020
CIC0209 - SUPERVISÃO DE PRODUÇÃO DE MATERIAL DIDÁTICO; 01;2022;2;LIVIA SANTOS BRISOLLA;30h;2N12;50;18;PJC BT 076
CIC0212 - SUPERVISÃO DE PRÁTICA PEDAGÓGICA EM COMPUTAÇÃO 1; 01;2022;2;MARIA DE FATIMA RAMOS BRANDAO;30h;6N123;50;10;PAT AT 037
CIC0213 - SUPERVISÃO DE PRÁTICA PEDAGÓGICA EM COMPUTAÇÃO 2; 01;2022;2;LIVIA SANTOS BRISOLLA;30h;6N12;50;16;PAT AT 036
