codigNomeMateria;codigoTurma;ano;semestre;professor;cargahoraria;horario;vagasOfertadas;vagasOcupadas;local;salaSeparada;predio;lotacao;horarioSeparado;percDisciplina;percOcupacaoReal;percOcupacaoTotal
FGA0224 - COMUNICAÇÕES DIGITAIS PARA ENGENHARIA;1;2022;2;DANIEL COSTA ARAUJO;60h;35M34;20;5;FGA - I7;I07;UAC;40;3M3 - Terça 10h;25.0;12.5;50.0
FGA0224 - COMUNICAÇÕES DIGITAIS PARA ENGENHARIA;1;2022;2;DANIEL COSTA ARAUJO;60h;35M34;20;5;FGA - I7;I07;UAC;40;3M4 - Terça 11h;25.0;12.5;50.0
FGA0224 - COMUNICAÇÕES DIGITAIS PARA ENGENHARIA;1;2022;2;DANIEL COSTA ARAUJO;60h;35M34;20;5;FGA - I7;I07;UAC;40;5M3 - Quinta 10h;25.0;12.5;50.0
FGA0224 - COMUNICAÇÕES DIGITAIS PARA ENGENHARIA;1;2022;2;DANIEL COSTA ARAUJO;60h;35M34;20;5;FGA - I7;I07;UAC;40;5M4 - Quinta 11h;25.0;12.5;50.0
FGA0226 - ELETRÔNICA VEICULAR;1;2022;2;EVANDRO LEONARDO SILVA TEIXEIRA;60h;35M34;16;12;FGA - LAB SHP;Cont-8-SHP;Container;16;3M3 - Terça 10h;75.0;75.0;100.0
FGA0226 - ELETRÔNICA VEICULAR;1;2022;2;EVANDRO LEONARDO SILVA TEIXEIRA;60h;35M34;16;12;FGA - LAB SHP;Cont-8-SHP;Container;16;3M4 - Terça 11h;75.0;75.0;100.0
FGA0226 - ELETRÔNICA VEICULAR;1;2022;2;EVANDRO LEONARDO SILVA TEIXEIRA;60h;35M34;16;12;FGA - LAB SHP;Cont-8-SHP;Container;16;5M3 - Quinta 10h;75.0;75.0;100.0
FGA0226 - ELETRÔNICA VEICULAR;1;2022;2;EVANDRO LEONARDO SILVA TEIXEIRA;60h;35M34;16;12;FGA - LAB SHP;Cont-8-SHP;Container;16;5M4 - Quinta 11h;75.0;75.0;100.0
FGA0228 - PROJETO DE SISTEMAS AUTOMOTIVOS;1;2022;2;CARLA TATIANA MOTA ANFLOR;60h;24M12;45;10;FGA - SALA S5;S05;UAC;45;2M1 - Segunda 08h;22.22222222222222;22.22222222222222;100.0
FGA0228 - PROJETO DE SISTEMAS AUTOMOTIVOS;1;2022;2;CARLA TATIANA MOTA ANFLOR;60h;24M12;45;10;FGA - SALA S5;S05;UAC;45;2M2 - Segunda 09h;22.22222222222222;22.22222222222222;100.0
FGA0228 - PROJETO DE SISTEMAS AUTOMOTIVOS;1;2022;2;CARLA TATIANA MOTA ANFLOR;60h;24M12;45;10;FGA - SALA S5;S05;UAC;45;4M1 - Quarta 08h;22.22222222222222;22.22222222222222;100.0
FGA0228 - PROJETO DE SISTEMAS AUTOMOTIVOS;1;2022;2;CARLA TATIANA MOTA ANFLOR;60h;24M12;45;10;FGA - SALA S5;S05;UAC;45;4M2 - Quarta 09h;22.22222222222222;22.22222222222222;100.0
FGA0229 - ANÁLISE ESTRUTURAL MÉTODO DOS ELEMENTOS FINITOS;1;2022;2;MAURA ANGELICA MILFONT SHZU;60h;35T23;40;12;FGA - SALA I6;I06;UAC;40;3T2 - Terça 14h;30.0;30.0;100.0
FGA0229 - ANÁLISE ESTRUTURAL MÉTODO DOS ELEMENTOS FINITOS;1;2022;2;MAURA ANGELICA MILFONT SHZU;60h;35T23;40;12;FGA - SALA I6;I06;UAC;40;3T3 - Terça 15h;30.0;30.0;100.0
FGA0229 - ANÁLISE ESTRUTURAL MÉTODO DOS ELEMENTOS FINITOS;1;2022;2;MAURA ANGELICA MILFONT SHZU;60h;35T23;40;12;FGA - SALA I6;I06;UAC;40;5T2 - Quinta 14h;30.0;30.0;100.0
FGA0229 - ANÁLISE ESTRUTURAL MÉTODO DOS ELEMENTOS FINITOS;1;2022;2;MAURA ANGELICA MILFONT SHZU;60h;35T23;40;12;FGA - SALA I6;I06;UAC;40;5T3 - Quinta 15h;30.0;30.0;100.0
FGA0230 - DINÂMICA DE VEÍCULOS;1;2022;2;SUZANA MOREIRA AVILA;60h;35M12;30;7;FGA - SALA I8;I08;UAC;45;3M1 - Terça 08h;23.333333333333332;15.555555555555555;66.66666666666666
FGA0230 - DINÂMICA DE VEÍCULOS;1;2022;2;SUZANA MOREIRA AVILA;60h;35M12;30;7;FGA - SALA I8;I08;UAC;45;3M2 - Terça 09h;23.333333333333332;15.555555555555555;66.66666666666666
FGA0230 - DINÂMICA DE VEÍCULOS;1;2022;2;SUZANA MOREIRA AVILA;60h;35M12;30;7;FGA - SALA I8;I08;UAC;45;5M1 - Quinta 08h;23.333333333333332;15.555555555555555;66.66666666666666
FGA0230 - DINÂMICA DE VEÍCULOS;1;2022;2;SUZANA MOREIRA AVILA;60h;35M12;30;7;FGA - SALA I8;I08;UAC;45;5M2 - Quinta 09h;23.333333333333332;15.555555555555555;66.66666666666666
FGA0232 - INTEGRAÇÃO E TESTES;1;2022;2;HENRIQUE GOMES DE MOURA;60h;24M34;45;10;FGA - SALA I1 E S7;I01;UAC;45;2M3 - Segunda 10h;22.22222222222222;22.22222222222222;100.0
FGA0232 - INTEGRAÇÃO E TESTES;1;2022;2;HENRIQUE GOMES DE MOURA;60h;24M34;45;10;FGA - SALA I1 E S7;I01;UAC;45;2M4 - Segunda 11h;22.22222222222222;22.22222222222222;100.0
FGA0232 - INTEGRAÇÃO E TESTES;1;2022;2;HENRIQUE GOMES DE MOURA;60h;24M34;45;10;FGA - SALA I1 E S7;S07;UAC;60;4M3 - Quarta 10h;22.22222222222222;16.666666666666664;75.0
FGA0232 - INTEGRAÇÃO E TESTES;1;2022;2;HENRIQUE GOMES DE MOURA;60h;24M34;45;10;FGA - SALA I1 E S7;S07;UAC;60;4M4 - Quarta 11h;22.22222222222222;16.666666666666664;75.0
FGA0233 - SENSORES E TRANSDUTORES;1;2022;2;RAFAEL RODRIGUES DA SILVA;60h;24T45;16;7;FGA - SALA I3;I03;UAC;60;2T4 - Segunda 16h;43.75;11.666666666666666;26.666666666666668
FGA0233 - SENSORES E TRANSDUTORES;1;2022;2;RAFAEL RODRIGUES DA SILVA;60h;24T45;16;7;FGA - SALA I3;I03;UAC;60;2T5 - Segunda 17h;43.75;11.666666666666666;26.666666666666668
FGA0233 - SENSORES E TRANSDUTORES;1;2022;2;RAFAEL RODRIGUES DA SILVA;60h;24T45;16;7;FGA - SALA I3;I03;UAC;60;4T4 - Quarta 16h;43.75;11.666666666666666;26.666666666666668
FGA0233 - SENSORES E TRANSDUTORES;1;2022;2;RAFAEL RODRIGUES DA SILVA;60h;24T45;16;7;FGA - SALA I3;I03;UAC;60;4T5 - Quarta 17h;43.75;11.666666666666666;26.666666666666668
FGA0235 - TÓPICOS ESPECIAIS 1 EM ENGENHARIA DE ENERGIA;1;2022;2;LUCIANO GONCALVES NOLETO;60h;2T2345;10;7;FGA - LAB TERMODINÂMICA;Lab.Termodin.;UED;25;2T2 - Segunda 14h;70.0;28.000000000000004;40.0
FGA0235 - TÓPICOS ESPECIAIS 1 EM ENGENHARIA DE ENERGIA;1;2022;2;LUCIANO GONCALVES NOLETO;60h;2T2345;10;7;FGA - LAB TERMODINÂMICA;Lab.Termodin.;UED;25;2T3 - Segunda 15h;70.0;28.000000000000004;40.0
FGA0235 - TÓPICOS ESPECIAIS 1 EM ENGENHARIA DE ENERGIA;1;2022;2;LUCIANO GONCALVES NOLETO;60h;2T2345;10;7;FGA - LAB TERMODINÂMICA;Lab.Termodin.;UED;25;2T4 - Segunda 16h;70.0;28.000000000000004;40.0
FGA0235 - TÓPICOS ESPECIAIS 1 EM ENGENHARIA DE ENERGIA;1;2022;2;LUCIANO GONCALVES NOLETO;60h;2T2345;10;7;FGA - LAB TERMODINÂMICA;Lab.Termodin.;UED;25;2T5 - Segunda 17h;70.0;28.000000000000004;40.0
FGA0238 - TESTES DE SOFTWARE;1;2022;2;ELAINE VENSON;60h;24T45;50;21;FGA - SALA S7 E MOCAP;S07;UAC;60;2T4 - Segunda 16h;42.0;35.0;83.33333333333334
FGA0238 - TESTES DE SOFTWARE;1;2022;2;ELAINE VENSON;60h;24T45;50;21;FGA - SALA S7 E MOCAP;S07;UAC;60;2T5 - Segunda 17h;42.0;35.0;83.33333333333334
FGA0238 - TESTES DE SOFTWARE;1;2022;2;ELAINE VENSON;60h;24T45;50;21;FGA - SALA S7 E MOCAP;Mocap;UED;60;4T4 - Quarta 16h;42.0;35.0;83.33333333333334
FGA0238 - TESTES DE SOFTWARE;1;2022;2;ELAINE VENSON;60h;24T45;50;21;FGA - SALA S7 E MOCAP;Mocap;UED;60;4T5 - Quarta 17h;42.0;35.0;83.33333333333334
FGA0238 - TESTES DE SOFTWARE;2;2022;2;ELAINE VENSON;60h;24T23;72;64;FGA - SALA S9 E MOCAP;S09;UAC;130;2T2 - Segunda 14h;88.88888888888889;49.23076923076923;55.38461538461539
FGA0238 - TESTES DE SOFTWARE;2;2022;2;ELAINE VENSON;60h;24T23;72;64;FGA - SALA S9 E MOCAP;S09;UAC;130;2T3 - Segunda 15h;88.88888888888889;49.23076923076923;55.38461538461539
FGA0238 - TESTES DE SOFTWARE;2;2022;2;ELAINE VENSON;60h;24T23;72;64;FGA - SALA S9 E MOCAP;Mocap;UED;60;4T2 - Quarta 14h;88.88888888888889;106.66666666666667;120.0
FGA0238 - TESTES DE SOFTWARE;2;2022;2;ELAINE VENSON;60h;24T23;72;64;FGA - SALA S9 E MOCAP;Mocap;UED;60;4T3 - Quarta 15h;88.88888888888889;106.66666666666667;120.0
FGA0240 - GERÊNCIA DE CONFIGURAÇÃO E EVOLUÇÃO DE SOFTWARE;1;2022;2;CARLA SILVA ROCHA AGUIAR;60h;35T45;51;48;FGA - SALA I8;I08;UAC;45;3T4 - Terça 16h;94.11764705882352;106.66666666666667;113.33333333333333
FGA0240 - GERÊNCIA DE CONFIGURAÇÃO E EVOLUÇÃO DE SOFTWARE;1;2022;2;CARLA SILVA ROCHA AGUIAR;60h;35T45;51;48;FGA - SALA I8;I08;UAC;45;3T5 - Terça 17h;94.11764705882352;106.66666666666667;113.33333333333333
FGA0240 - GERÊNCIA DE CONFIGURAÇÃO E EVOLUÇÃO DE SOFTWARE;1;2022;2;CARLA SILVA ROCHA AGUIAR;60h;35T45;51;48;FGA - SALA I8;I08;UAC;45;5T4 - Quinta 16h;94.11764705882352;106.66666666666667;113.33333333333333
FGA0240 - GERÊNCIA DE CONFIGURAÇÃO E EVOLUÇÃO DE SOFTWARE;1;2022;2;CARLA SILVA ROCHA AGUIAR;60h;35T45;51;48;FGA - SALA I8;I08;UAC;45;5T5 - Quinta 17h;94.11764705882352;106.66666666666667;113.33333333333333
FGA0240 - GERÊNCIA DE CONFIGURAÇÃO E EVOLUÇÃO DE SOFTWARE;2;2022;2;RENATO CORAL SAMPAIO;60h;35T45;55;46;FGA - SALA MOCAP e Lab SS;Mocap;UED;60;3T4 - Terça 16h;83.63636363636363;76.66666666666667;91.66666666666666
FGA0240 - GERÊNCIA DE CONFIGURAÇÃO E EVOLUÇÃO DE SOFTWARE;2;2022;2;RENATO CORAL SAMPAIO;60h;35T45;55;46;FGA - SALA MOCAP e Lab SS;Mocap;UED;60;3T5 - Terça 17h;83.63636363636363;76.66666666666667;91.66666666666666
FGA0240 - GERÊNCIA DE CONFIGURAÇÃO E EVOLUÇÃO DE SOFTWARE;2;2022;2;RENATO CORAL SAMPAIO;60h;35T45;55;46;FGA - SALA MOCAP e Lab SS;Lab.SS;UED;45;5T4 - Quinta 16h;83.63636363636363;102.22222222222221;122.22222222222223
FGA0240 - GERÊNCIA DE CONFIGURAÇÃO E EVOLUÇÃO DE SOFTWARE;2;2022;2;RENATO CORAL SAMPAIO;60h;35T45;55;46;FGA - SALA MOCAP e Lab SS;Lab.SS;UED;45;5T5 - Quinta 17h;83.63636363636363;102.22222222222221;122.22222222222223
FGA0242 - TÉCNICAS DE PROGRAMAÇÃO EM PLATAFORMAS EMERGENTES;1;2022;2;ANDRE LUIZ PERON MARTINS LANNA;60h;24T45;40;39;FGA - SALA I2 E I7;I02;UAC;60;2T4 - Segunda 16h;97.5;65.0;66.66666666666666
FGA0242 - TÉCNICAS DE PROGRAMAÇÃO EM PLATAFORMAS EMERGENTES;1;2022;2;ANDRE LUIZ PERON MARTINS LANNA;60h;24T45;40;39;FGA - SALA I2 E I7;I02;UAC;60;2T5 - Segunda 17h;97.5;65.0;66.66666666666666
FGA0242 - TÉCNICAS DE PROGRAMAÇÃO EM PLATAFORMAS EMERGENTES;1;2022;2;ANDRE LUIZ PERON MARTINS LANNA;60h;24T45;40;39;FGA - SALA I2 E I7;I07;UAC;40;4T4 - Quarta 16h;97.5;97.5;100.0
FGA0242 - TÉCNICAS DE PROGRAMAÇÃO EM PLATAFORMAS EMERGENTES;1;2022;2;ANDRE LUIZ PERON MARTINS LANNA;60h;24T45;40;39;FGA - SALA I2 E I7;I07;UAC;40;4T5 - Quarta 17h;97.5;97.5;100.0
FGA0242 - TÉCNICAS DE PROGRAMAÇÃO EM PLATAFORMAS EMERGENTES;2;2022;2;ANDRE LUIZ PERON MARTINS LANNA;60h;24M5 24T1;44;44;FGA - I6;I06;UAC;40;2M5 - Segunda 12h;100.0;110.00000000000001;110.00000000000001
FGA0242 - TÉCNICAS DE PROGRAMAÇÃO EM PLATAFORMAS EMERGENTES;2;2022;2;ANDRE LUIZ PERON MARTINS LANNA;60h;24M5 24T1;44;44;FGA - I6;I06;UAC;40;4M5 - Quarta 12h;100.0;110.00000000000001;110.00000000000001
FGA0242 - TÉCNICAS DE PROGRAMAÇÃO EM PLATAFORMAS EMERGENTES;2;2022;2;ANDRE LUIZ PERON MARTINS LANNA;60h;24M5 24T1;44;44;FGA - I6;I06;UAC;40;2T1 - Segunda 13h;100.0;110.00000000000001;110.00000000000001
FGA0242 - TÉCNICAS DE PROGRAMAÇÃO EM PLATAFORMAS EMERGENTES;2;2022;2;ANDRE LUIZ PERON MARTINS LANNA;60h;24M5 24T1;44;44;FGA - I6;I06;UAC;40;4T1 - Quarta 13h;100.0;110.00000000000001;110.00000000000001
FGA0244 - PROGRAMAÇÃO PARA SISTEMAS PARALELOS E DISTRIBUÍDOS;1;2022;2;FERNANDO WILLIAM CRUZ;60h;24T23;55;32;FGA - SALA S5 E S6;S05;UAC;45;2T2 - Segunda 14h;58.18181818181818;71.11111111111111;122.22222222222223
FGA0244 - PROGRAMAÇÃO PARA SISTEMAS PARALELOS E DISTRIBUÍDOS;1;2022;2;FERNANDO WILLIAM CRUZ;60h;24T23;55;32;FGA - SALA S5 E S6;S05;UAC;45;2T3 - Segunda 15h;58.18181818181818;71.11111111111111;122.22222222222223
FGA0244 - PROGRAMAÇÃO PARA SISTEMAS PARALELOS E DISTRIBUÍDOS;1;2022;2;FERNANDO WILLIAM CRUZ;60h;24T23;55;32;FGA - SALA S5 E S6;S06;UAC;60;4T2 - Quarta 14h;58.18181818181818;53.333333333333336;91.66666666666666
FGA0244 - PROGRAMAÇÃO PARA SISTEMAS PARALELOS E DISTRIBUÍDOS;1;2022;2;FERNANDO WILLIAM CRUZ;60h;24T23;55;32;FGA - SALA S5 E S6;S06;UAC;60;4T3 - Quarta 15h;58.18181818181818;53.333333333333336;91.66666666666666
FGA0254 - CIÊNCIAS AEROESPACIAIS;1;2022;2;RAFAEL CASTILHO FARIA MENDES;60h;24M34;130;50;FGA - ANFITEATRO;Anfiteatro;UAC;240;2M3 - Segunda 10h;38.46153846153847;20.833333333333336;54.166666666666664
FGA0254 - CIÊNCIAS AEROESPACIAIS;1;2022;2;RAFAEL CASTILHO FARIA MENDES;60h;24M34;130;50;FGA - ANFITEATRO;Anfiteatro;UAC;240;2M4 - Segunda 11h;38.46153846153847;20.833333333333336;54.166666666666664
FGA0254 - CIÊNCIAS AEROESPACIAIS;1;2022;2;RAFAEL CASTILHO FARIA MENDES;60h;24M34;130;50;FGA - ANFITEATRO;Anfiteatro;UAC;240;4M3 - Quarta 10h;38.46153846153847;20.833333333333336;54.166666666666664
FGA0254 - CIÊNCIAS AEROESPACIAIS;1;2022;2;RAFAEL CASTILHO FARIA MENDES;60h;24M34;130;50;FGA - ANFITEATRO;Anfiteatro;UAC;240;4M4 - Quarta 11h;38.46153846153847;20.833333333333336;54.166666666666664
FGA0258 - INSTRUMENTAÇÃO BIOMÉDICA 2;1;2022;2;EULER DE VILHENA GARCIA;60h;35M34;45;2;FGA - SALA S5;S05;UAC;45;3M3 - Terça 10h;4.444444444444445;4.444444444444445;100.0
FGA0258 - INSTRUMENTAÇÃO BIOMÉDICA 2;1;2022;2;EULER DE VILHENA GARCIA;60h;35M34;45;2;FGA - SALA S5;S05;UAC;45;3M4 - Terça 11h;4.444444444444445;4.444444444444445;100.0
FGA0258 - INSTRUMENTAÇÃO BIOMÉDICA 2;1;2022;2;EULER DE VILHENA GARCIA;60h;35M34;45;2;FGA - SALA S5;S05;UAC;45;5M3 - Quinta 10h;4.444444444444445;4.444444444444445;100.0
FGA0258 - INSTRUMENTAÇÃO BIOMÉDICA 2;1;2022;2;EULER DE VILHENA GARCIA;60h;35M34;45;2;FGA - SALA S5;S05;UAC;45;5M4 - Quinta 11h;4.444444444444445;4.444444444444445;100.0
FGA0259 - MODELAGEM DE SISTEMAS BIOLÓGICOS;1;2022;2;CRISTIANO JACQUES MIOSSO RODRIGUES MENDES;60h;46T23;25;18;FGA - SALA S5;S05;UAC;45;4T2 - Quarta 14h;72.0;40.0;55.55555555555556
FGA0259 - MODELAGEM DE SISTEMAS BIOLÓGICOS;1;2022;2;CRISTIANO JACQUES MIOSSO RODRIGUES MENDES;60h;46T23;25;18;FGA - SALA S5;S05;UAC;45;4T3 - Quarta 15h;72.0;40.0;55.55555555555556
FGA0259 - MODELAGEM DE SISTEMAS BIOLÓGICOS;1;2022;2;CRISTIANO JACQUES MIOSSO RODRIGUES MENDES;60h;46T23;25;18;FGA - SALA S5;S05;UAC;45;6T2 - Sexta 14h;72.0;40.0;55.55555555555556
FGA0259 - MODELAGEM DE SISTEMAS BIOLÓGICOS;1;2022;2;CRISTIANO JACQUES MIOSSO RODRIGUES MENDES;60h;46T23;25;18;FGA - SALA S5;S05;UAC;45;6T3 - Sexta 15h;72.0;40.0;55.55555555555556
FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA;1;2022;2;DANIEL MAURICIO MUNOZ ARBOLEDA;60h;6T2345;12;6;FGA - SALA I8 / MOCAP;I08;UAC;45;6T2 - Sexta 14h;50.0;13.333333333333334;26.666666666666668
FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA;1;2022;2;DANIEL MAURICIO MUNOZ ARBOLEDA;60h;6T2345;12;6;FGA - SALA I8 / MOCAP;I08;UAC;45;6T3 - Sexta 15h;50.0;13.333333333333334;26.666666666666668
FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA;1;2022;2;DANIEL MAURICIO MUNOZ ARBOLEDA;60h;6T2345;12;6;FGA - SALA I8 / MOCAP;Mocap;UED;60;6T4 - Sexta 16h;50.0;10.0;20.0
FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA;1;2022;2;DANIEL MAURICIO MUNOZ ARBOLEDA;60h;6T2345;12;6;FGA - SALA I8 / MOCAP;Mocap;UED;60;6T5 - Sexta 17h;50.0;10.0;20.0
FGA0265 - ECONOMIA DE ENERGIA;1;2022;2;PAULA MEYER SOARES;60h;35M12;45;33;FGA - SALA S5;S05;UAC;45;3M1 - Terça 08h;73.33333333333333;73.33333333333333;100.0
FGA0265 - ECONOMIA DE ENERGIA;1;2022;2;PAULA MEYER SOARES;60h;35M12;45;33;FGA - SALA S5;S05;UAC;45;3M2 - Terça 09h;73.33333333333333;73.33333333333333;100.0
FGA0265 - ECONOMIA DE ENERGIA;1;2022;2;PAULA MEYER SOARES;60h;35M12;45;33;FGA - SALA S5;S05;UAC;45;5M1 - Quinta 08h;73.33333333333333;73.33333333333333;100.0
FGA0265 - ECONOMIA DE ENERGIA;1;2022;2;PAULA MEYER SOARES;60h;35M12;45;33;FGA - SALA S5;S05;UAC;45;5M2 - Quinta 09h;73.33333333333333;73.33333333333333;100.0
FGA0266 - ACÚSTICA E VIBRAÇÕES VEICULARES;1;2022;2;MARIA ALZIRA DE ARAUJO NUNES;60h;35M12;15;12;FGA - SALA MULTIUSO;Multi.;UAC;25;3M1 - Terça 08h;80.0;48.0;60.0
FGA0266 - ACÚSTICA E VIBRAÇÕES VEICULARES;1;2022;2;MARIA ALZIRA DE ARAUJO NUNES;60h;35M12;15;12;FGA - SALA MULTIUSO;Multi.;UAC;25;3M2 - Terça 09h;80.0;48.0;60.0
FGA0266 - ACÚSTICA E VIBRAÇÕES VEICULARES;1;2022;2;MARIA ALZIRA DE ARAUJO NUNES;60h;35M12;15;12;FGA - SALA MULTIUSO;Multi.;UAC;25;5M1 - Quinta 08h;80.0;48.0;60.0
FGA0266 - ACÚSTICA E VIBRAÇÕES VEICULARES;1;2022;2;MARIA ALZIRA DE ARAUJO NUNES;60h;35M12;15;12;FGA - SALA MULTIUSO;Multi.;UAC;25;5M2 - Quinta 09h;80.0;48.0;60.0
FGA0267 - PROJETO DE ESTRUTURAS DE VEICULOS;1;2022;2;HENRIQUE GOMES DE MOURA;60h;24T23;60;3;FGA - SALA I3;I03;UAC;60;2T2 - Segunda 14h;5.0;5.0;100.0
FGA0267 - PROJETO DE ESTRUTURAS DE VEICULOS;1;2022;2;HENRIQUE GOMES DE MOURA;60h;24T23;60;3;FGA - SALA I3;I03;UAC;60;2T3 - Segunda 15h;5.0;5.0;100.0
FGA0267 - PROJETO DE ESTRUTURAS DE VEICULOS;1;2022;2;HENRIQUE GOMES DE MOURA;60h;24T23;60;3;FGA - SALA I3;I03;UAC;60;4T2 - Quarta 14h;5.0;5.0;100.0
FGA0267 - PROJETO DE ESTRUTURAS DE VEICULOS;1;2022;2;HENRIQUE GOMES DE MOURA;60h;24T23;60;3;FGA - SALA I3;I03;UAC;60;4T3 - Quarta 15h;5.0;5.0;100.0
FGA0268 - ANÁLISE DINÂMICA MÉTODOS DOS ELEMENTOS FINITOS;1;2022;2;SUZANA MOREIRA AVILA;60h;46M12;10;2;SALA MULTIUSO - FGA;Multi.;UAC;25;4M1 - Quarta 08h;20.0;8.0;40.0
FGA0268 - ANÁLISE DINÂMICA MÉTODOS DOS ELEMENTOS FINITOS;1;2022;2;SUZANA MOREIRA AVILA;60h;46M12;10;2;SALA MULTIUSO - FGA;Multi.;UAC;25;4M2 - Quarta 09h;20.0;8.0;40.0
FGA0268 - ANÁLISE DINÂMICA MÉTODOS DOS ELEMENTOS FINITOS;1;2022;2;SUZANA MOREIRA AVILA;60h;46M12;10;2;SALA MULTIUSO - FGA;Multi.;UAC;25;6M1 - Sexta 08h;20.0;8.0;40.0
FGA0268 - ANÁLISE DINÂMICA MÉTODOS DOS ELEMENTOS FINITOS;1;2022;2;SUZANA MOREIRA AVILA;60h;46M12;10;2;SALA MULTIUSO - FGA;Multi.;UAC;25;6M2 - Sexta 09h;20.0;8.0;40.0
FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS;1;2022;2;ANDRE MURILO DE ALMEIDA PINTO;60h;24T23;8;2;FGA - SALA LAB SHP;Cont-8-SHP;Container;16;2T2 - Segunda 14h;25.0;12.5;50.0
FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS;1;2022;2;ANDRE MURILO DE ALMEIDA PINTO;60h;24T23;8;2;FGA - SALA LAB SHP;Cont-8-SHP;Container;16;2T3 - Segunda 15h;25.0;12.5;50.0
FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS;1;2022;2;ANDRE MURILO DE ALMEIDA PINTO;60h;24T23;8;2;FGA - SALA LAB SHP;Cont-8-SHP;Container;16;4T2 - Quarta 14h;25.0;12.5;50.0
FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS;1;2022;2;ANDRE MURILO DE ALMEIDA PINTO;60h;24T23;8;2;FGA - SALA LAB SHP;Cont-8-SHP;Container;16;4T3 - Quarta 15h;25.0;12.5;50.0
FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS;2;2022;2;ANDRE MURILO DE ALMEIDA PINTO;60h;4M5 2T23 4T1;8;0;FGA - SALA LAB SHP;Cont-8-SHP;Container;16;4M5 - Quarta 12h;0.0;0.0;50.0
FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS;2;2022;2;ANDRE MURILO DE ALMEIDA PINTO;60h;4M5 2T23 4T1;8;0;FGA - SALA LAB SHP;Cont-8-SHP;Container;16;2T2 - Segunda 14h;0.0;0.0;50.0
FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS;2;2022;2;ANDRE MURILO DE ALMEIDA PINTO;60h;4M5 2T23 4T1;8;0;FGA - SALA LAB SHP;Cont-8-SHP;Container;16;2T3 - Segunda 15h;0.0;0.0;50.0
FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS;2;2022;2;ANDRE MURILO DE ALMEIDA PINTO;60h;4M5 2T23 4T1;8;0;FGA - SALA LAB SHP;Cont-8-SHP;Container;16;4T1 - Quarta 13h;0.0;0.0;50.0
FGA0273 - MELHORIA DE PROCESSOS DE SOFTWARE;1;2022;2;CRISTIANE SOARES RAMOS;60h;35T23;60;21;FGA - SALA S7;S07;UAC;60;3T2 - Terça 14h;35.0;35.0;100.0
FGA0273 - MELHORIA DE PROCESSOS DE SOFTWARE;1;2022;2;CRISTIANE SOARES RAMOS;60h;35T23;60;21;FGA - SALA S7;S07;UAC;60;3T3 - Terça 15h;35.0;35.0;100.0
FGA0273 - MELHORIA DE PROCESSOS DE SOFTWARE;1;2022;2;CRISTIANE SOARES RAMOS;60h;35T23;60;21;FGA - SALA S7;S07;UAC;60;5T2 - Quinta 14h;35.0;35.0;100.0
FGA0273 - MELHORIA DE PROCESSOS DE SOFTWARE;1;2022;2;CRISTIANE SOARES RAMOS;60h;35T23;60;21;FGA - SALA S7;S07;UAC;60;5T3 - Quinta 15h;35.0;35.0;100.0
FGA0274 - PRODUTIVIDADE E PROFISSIONALISMO EM ENGENHARIA DE SOFTWARE;1;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;24T23;45;19;FGA - SALA S8;S08;UAC;45;2T2 - Segunda 14h;42.22222222222222;42.22222222222222;100.0
FGA0274 - PRODUTIVIDADE E PROFISSIONALISMO EM ENGENHARIA DE SOFTWARE;1;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;24T23;45;19;FGA - SALA S8;S08;UAC;45;2T3 - Segunda 15h;42.22222222222222;42.22222222222222;100.0
FGA0274 - PRODUTIVIDADE E PROFISSIONALISMO EM ENGENHARIA DE SOFTWARE;1;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;24T23;45;19;FGA - SALA S8;S08;UAC;45;4T2 - Quarta 14h;42.22222222222222;42.22222222222222;100.0
FGA0274 - PRODUTIVIDADE E PROFISSIONALISMO EM ENGENHARIA DE SOFTWARE;1;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;24T23;45;19;FGA - SALA S8;S08;UAC;45;4T3 - Quarta 15h;42.22222222222222;42.22222222222222;100.0
FGA0275 - ENGENHARIA DE SOFTWARE EXPERIMENTAL;1;2022;2;REJANE MARIA DA COSTA FIGUEIREDO;60h;35M34;45;22;FGA - SALA S8;S08;UAC;45;3M3 - Terça 10h;48.888888888888886;48.888888888888886;100.0
